rep_id,omega,gamma,beta,alpha_loss,c,convergence,rmse,mae,runtime
114,0.07830539239854399,0.1410241298625951,0.857975847067215,0.9497580153623575,0.8771353533285966,True,0.10721634542956918,0.09024936273307946,135.94261574745178
115,0.4106271939541676,0.03657694562115997,0.2498075686533638,-4.171477216347988,0.201474732813207,True,0.15236924893778694,0.1413466881597706,196.58878016471863
116,0.1569965668520364,0.42965654413867754,0.5619442752640962,1.0315474422461173,1.145501197744745,True,0.10319637625142668,0.07784393068292146,237.6884732246399
117,0.10961364674332874,0.05937715167069657,0.7932535497192197,0.8266302666029559,1.3838268145493657,True,0.16404179888124149,0.16209455708958684,50.93683099746704
118,0.0908949259228583,0.1884414616151557,0.810507159191286,1.060358581286504,0.9362956781521024,True,0.09435613602667607,0.06797759069841595,131.18410682678223
119,0.06490384712171117,0.11574839755662139,0.8816842661047938,0.05819909976844331,1.447060176891842,True,0.1418050669064125,0.14114106316786082,143.3109757900238
120,0.06715733812709125,0.11162041171315329,0.8873795212150352,1.0086350707410892,1.1689029120096013,True,0.15795581962653793,0.15577880205641678,68.44656276702881
121,0.06793897951310654,0.11665987666373503,0.8823400506303481,1.00822345309086,1.0957255911519157,True,0.13966230703771243,0.1361002055258786,37.82589101791382
122,0.07312034653386368,0.11231260414992134,0.8720640431205466,0.9865302325098617,1.1344209780638597,True,0.14540563470018075,0.14353778534667938,21.7727108001709
123,0.19151081990707897,0.5130031902593051,0.47734536588175963,1.0837885042396038,1.3382571172326725,True,0.10024519760131788,0.07005170553781215,283.8733220100403
124,0.0753795504921674,0.10666391579579401,0.8636068962348993,0.9580731274491321,1.4277391107627226,True,0.15741916089111113,0.1566907597323602,59.75365114212036
125,0.1478007624623737,0.1969793603831978,0.7396534311791114,-4.247542569000777,9.999971840500487,True,0.22351764015687833,0.21827465957346587,76.79725122451782
126,0.0709073074548299,0.11725163855279525,0.8817483558038919,1.0112154882169042,1.049024749568197,True,0.1534928242352708,0.1490582074272608,57.64336895942688
127,0.05899389925325496,0.09908387924528284,0.8999161156759508,0.9706290393041215,1.5115666767939162,True,0.18120200333554462,0.18000958376456647,61.10599088668823
128,0.09604325048242907,0.09348001217135607,0.8225908975241829,0.9264208138104368,1.095156400922325,True,0.14001396327392857,0.1396906756905431,87.08836197853088
129,0.07040829985902693,0.11850568577106588,0.880494076030808,1.037391797013314,0.7922903223673368,True,0.11253203445488338,0.09414007510224433,100.18100929260254
130,0.06948389339104316,0.11774143195628392,0.8812585157680137,0.9906430503962879,0.9403856985711662,True,0.1274704721029025,0.11956828706969125,92.08516693115234
131,0.3273750560650494,0.8186129300386406,0.1794892378385948,0.5815421820050375,1.6999864288503979,True,0.11299505947225601,0.07661821259255694,309.1582052707672
132,0.2576954393168154,0.6824313926810225,0.31232216490738457,0.634768219276962,1.1810755235201658,True,0.15657198493722121,0.12186985705278872,292.9105179309845
133,0.07315764880593242,0.11222785177983419,0.8715737287687964,0.9866245356917809,1.1345721824357882,True,0.14310041775531304,0.14122062174880065,22.347771167755127
134,0.07591246854653444,0.10899450806487779,0.8692704294939357,0.9579717788158568,1.1985180275465195,True,0.15847054950770112,0.1572613598186969,45.313472032547
135,0.11822372364575429,0.04359247816801128,0.7625019694983959,1.0665087376310094,1.1490294642094434,True,0.13863296290428123,0.13608803983890141,44.232511043548584
136,0.0731832931345426,0.11107452729360585,0.8692252472460391,0.9921134373264031,1.1442560486926139,True,0.13762627595643057,0.13594987342630283,23.85425591468811
137,0.06307673730967919,0.11663498648532239,0.8823647136716601,1.0686399431656322,1.1888298064193157,True,0.12151243565586314,0.11875744707377521,87.07508182525635
138,0.07380349800550057,0.1136732933573047,0.8806458481508248,0.9838835258176293,1.1061956510582043,True,0.1712109924022731,0.1684475011511677,41.83279323577881
