rep_id,omega,gamma,beta,nu,convergence,rmse,mae,runtime
213,0.12465206583468866,0.08418679180461279,0.673301547634286,4.892572916461118,True,0.1729572273510403,0.1658563042442679,1.1158559322357178
214,0.0937783268291452,0.08354318197407343,0.7310480511910723,5.1693904008273766,True,0.16680556501949856,0.15759792459237298,1.5258891582489014
215,0.12142198017027067,0.07367090594823683,0.688844977508071,5.00123581881336,True,0.1674965416878546,0.16222460118264065,1.3420963287353516
216,0.2092821237022769,0.12308839769082834,0.46510555029102135,5.041972541811956,True,0.17077007176174508,0.159542578134616,1.2451198101043701
217,0.07759777787302172,0.07918314031292019,0.7721179159875791,5.164136412653187,True,0.18207212497378242,0.17145973159228106,1.3295178413391113
218,0.08483322139353401,0.08006668779983873,0.7572275907206902,5.49440903480473,True,0.1789093214345357,0.16918506133832098,1.0617568492889404
219,0.11352951871021401,0.07358143963403062,0.7127201754944537,4.980777680369575,True,0.18602001038124147,0.18019235513682405,1.038741111755371
220,0.1831211927993753,0.12261823121750905,0.508933747240343,4.968601658416783,True,0.16333614272901606,0.15071101373331866,1.21235990524292
221,0.11918754213194079,0.06624771577470037,0.7134297741048422,4.599861023441337,True,0.19475803416559154,0.1903650426750021,1.279844045639038
222,0.10133346088139654,0.10305315940685365,0.71190981422108,5.068656568280447,True,0.20771793169105313,0.19376111474301239,1.0937330722808838
223,0.10533720142473121,0.09590269880925008,0.6965913899777139,5.03739340847601,True,0.16986894702960853,0.15942857805495556,1.5178189277648926
224,0.11672326276388051,0.10651693095564699,0.6659514294581805,4.942843107003155,True,0.1771837535767001,0.16442034169584585,1.1249899864196777
225,0.028277357087606685,0.03082744363227605,0.9152439430577513,5.061292612035058,True,0.17971066071352967,0.1736806677390112,1.5504028797149658
226,0.13680066942075386,0.08262456844459284,0.6533976766893713,5.039661729154835,True,0.17498278535592665,0.16868631731526462,1.338421106338501
227,0.19141185969606628,0.09824026755648696,0.5071899484155392,5.1306254664585875,True,0.14690610658948547,0.13946204997843842,1.2047910690307617
228,0.05775587984273218,0.07946936377496346,0.8041271991696564,5.219651123704623,True,0.16164714542326516,0.1486376325877462,1.3999221324920654
229,0.10172306924693418,0.07328821312895971,0.724255896377449,4.735333361590174,True,0.16238568654853358,0.15635932729406204,1.171151876449585
230,0.080632702892542,0.06107843177273525,0.7762883659715921,5.156922746408971,True,0.15395097771218785,0.14810706948268984,1.360785961151123
231,0.05625537173686455,0.05388594131051373,0.8265361670536706,5.690657460117386,True,0.13094312726696553,0.12431646429844068,1.3240211009979248
232,0.06622757290900844,0.07588311564568793,0.7872085302506977,5.476744463889063,True,0.1480026069380919,0.1371510149974198,1.1612958908081055
233,0.05503989264339253,0.0434532687910344,0.8541025690942501,4.97076126192708,True,0.190138136478423,0.1854642906051863,1.3519392013549805
234,0.0698656662551045,0.04910092007886788,0.8062047386804037,5.097304675244753,True,0.1422499998349525,0.1376636936764334,1.3142879009246826
235,0.07151970564284166,0.07418197704097212,0.7785803917415137,5.1359313018355515,True,0.14977267265510696,0.14007154368313626,1.4818050861358643
236,0.08748630693014192,0.06173178621433025,0.7670423250397149,5.164510848397589,True,0.16637896589913115,0.16113204699093092,1.2969331741333008
237,0.3759604420214315,0.13685669535372968,0.1389227200242026,5.229952249157277,True,0.180459122178519,0.1681461302918201,1.24580717086792
238,0.04580177879415719,0.05297664930373893,0.8617361540371046,5.489949460827705,True,0.19095600427354725,0.18255545695969919,1.3717069625854492
239,0.14036333304983936,0.08784409160436966,0.6257017314878589,5.268743309938,True,0.14997308890696814,0.14288448034336476,1.120091199874878
240,0.19252325064350062,0.09267692667904025,0.5197087865804474,5.018282269133176,True,0.15608929396528307,0.14951621312139213,1.2966389656066895
241,0.08917756783226938,0.06422898371842414,0.7646681888886805,5.109873503216258,True,0.17649353134341467,0.17077757273759478,1.0871617794036865
242,0.14545324836063975,0.0757780651648392,0.6346903621331367,5.201163673417101,True,0.15908580145041035,0.1537934287496844,1.062696933746338
243,0.1255802546409935,0.08913177708385135,0.662666156954842,5.474271079597839,True,0.16442775682681843,0.15599288108011972,0.9506833553314209
244,0.1403059155721626,0.10176401216781247,0.6210606332945761,5.310840170382519,True,0.1664155609729051,0.15672722948156925,1.6900701522827148
245,0.0799409987897298,0.08513076889553309,0.7619729789798297,4.786120598572268,True,0.1850376269648729,0.17420005475357642,1.440932035446167
246,0.11587104516668234,0.0974914202716325,0.674860745332218,4.98448555277356,True,0.17131144819939512,0.16088298013652058,1.2407331466674805
247,0.04975099627406883,0.048360290389720624,0.851064741760146,5.023434255696177,True,0.15416021039307545,0.148120768783938,1.583827018737793
248,0.0906901438668588,0.09751888901700416,0.7342887213736669,4.952518811741004,True,0.20119109732492638,0.187184135865511,1.124743938446045
249,0.21132957788601842,0.08171022549610245,0.49301503965371374,5.236451507886662,True,0.1543929313749051,0.14898519777106464,1.4105207920074463
250,0.10771379573679024,0.07062430565130615,0.717661333382881,4.842922061841844,True,0.16673855265635493,0.1610648145232728,1.3354921340942383
251,0.12875485303611772,0.048653164449586554,0.6903618669910171,5.017474705620078,True,0.15031537375428533,0.1468612146522762,1.2553389072418213
252,0.17171271426907211,0.10883004394588745,0.5615357270368354,5.006012516540357,True,0.18092744008161124,0.17107517892683916,1.2978918552398682
253,0.0871868968269265,0.06609813112565288,0.7584400167228068,5.2203588708314825,True,0.15514370507705394,0.1490336226996443,1.118542194366455
254,0.04242836641208213,0.04036833436085371,0.8767197451526277,5.050055023071095,True,0.16819513643161624,0.16254509995589245,1.2641069889068604
255,0.1859142443971735,0.07647639735704626,0.5502592048445989,5.399898616898187,True,0.15474448946154803,0.14950580379504455,1.1242728233337402
256,0.10316079043785979,0.06296980143088933,0.7436162239125489,5.075410070260031,True,0.18630421487349827,0.181531147983719,0.9914460182189941
257,0.13037078039619757,0.07919207676323967,0.6675617929600103,5.20142508389724,True,0.17061383354981763,0.16470207872478188,1.1460649967193604
258,0.11190868303480869,0.08156573631841586,0.7069561035036013,4.870226933873504,True,0.18555537013595547,0.17846282288598037,1.20186185836792
259,0.3527789404859676,0.09567804242796991,0.2218198780596004,5.177059119422757,True,0.1735810673483714,0.1669160658860091,1.408811092376709
260,0.10554830447115755,0.06418351324653057,0.7372976384225965,4.982900031893845,True,0.18543416200644988,0.18038377498097327,1.281235933303833
261,0.16100409633897272,0.10930985420699559,0.5948505939569334,4.9293971539920065,True,0.20180600909756177,0.19155112810717015,1.1080529689788818
262,0.12080312681987121,0.07440681531828086,0.6809592339946329,4.784251658348685,True,0.15385550540389717,0.14831410701385392,1.0196590423583984
263,0.04568715870469775,0.05159478403391007,0.8590593599762277,5.06582484719859,True,0.17015801265279612,0.16275426225377795,1.6558642387390137
264,0.10675408794892782,0.06781830753008379,0.712357198732816,4.915507792898487,True,0.14601996571757883,0.14057147076571533,1.2920079231262207
265,0.04407023067670904,0.03810389299934903,0.8717976526457611,5.511666647648116,True,0.14660259506135248,0.14132986268080627,1.5148530006408691
266,0.05954172652784921,0.03844798078273478,0.8411613494290683,5.415122894412806,True,0.15078824715313965,0.14640272315887173,1.0632572174072266
267,0.428950465823657,0.1570775924457608,0.0,4.726556012741936,True,0.17814499261374037,0.1620990872321926,1.2144248485565186
268,0.11877361322860198,0.08181218427440877,0.6751776921130611,5.161547291574487,True,0.149394229812516,0.1425014230289816,1.1348018646240234
269,0.14946878052164456,0.10755082335174794,0.6047651368456255,5.036841805888179,True,0.179706013804601,0.16948478614034815,1.114743947982788
270,0.1134742299282754,0.09377413451016885,0.6752633149865881,5.608174050516264,True,0.15280142924187534,0.14292955803175333,1.035431146621704
271,0.08866631844415451,0.06473177434305905,0.7565883411410541,4.853908029829175,True,0.15582072961241453,0.15038260184163915,0.9740920066833496
272,0.08119615037961059,0.055362918538993035,0.7836813771734004,5.1273176896415436,True,0.16063979566405817,0.15580351739295015,0.8889350891113281
273,0.07453207112419528,0.06813786527611554,0.7878097341276948,5.131722817274148,True,0.1751846143827143,0.16753986447657065,1.4110310077667236
274,0.06217440119998066,0.06807262644453715,0.8067135011507478,4.90233350792477,True,0.15943313975134818,0.1504355924628031,1.326004981994629
275,0.11272121996920016,0.07270919630164936,0.70830093108718,5.345611144821867,True,0.17013013829212453,0.16391946083545883,0.9796509742736816
276,0.11170752102756756,0.07618319787616229,0.7101398076246442,4.917484575796158,True,0.1791889471068571,0.17309009463625358,1.3245158195495605
277,0.16154696686822184,0.08467101380625357,0.5924296403138217,4.758595701904622,True,0.16034048606736598,0.1544407344501147,0.7435050010681152
278,0.06149980204349833,0.06184210747908132,0.8167556263640966,5.139886085349829,True,0.165441184237141,0.15788251253885519,1.4271297454833984
279,0.06605207940149277,0.07045376412643486,0.7987109754740689,4.909840182953908,True,0.1665531490448286,0.15736315787334065,1.45839524269104
280,0.05952138129058752,0.05511355322051135,0.8285368021043036,4.886169061127317,True,0.16979911701791883,0.16321145366662373,1.1940479278564453
281,0.09906326453499367,0.09739190795111755,0.7160260904811275,4.98394139052807,True,0.19315841944054823,0.18018605780411162,1.2751069068908691
282,0.08291132787609334,0.10127148444456188,0.7441861256448378,4.919988179209479,True,0.20114930730064562,0.18502150898188524,1.2604901790618896
283,0.16853662684954138,0.05415134783173452,0.6133495787490432,5.10843029955902,True,0.16150949349238258,0.15799878645082335,1.4054830074310303
284,0.0957119702854176,0.07224739880508758,0.7366231290125614,5.2551585335234,True,0.15894802211888534,0.15222756936516543,1.5192880630493164
285,0.10414361742374775,0.08046641740134473,0.7210692870499527,4.605267930843878,True,0.18370244595700622,0.176268710670314,1.3113908767700195
286,0.07346755450431217,0.09075883638459648,0.7670394953681035,4.968496883864569,True,0.18201135379081007,0.16783334916328907,1.4335269927978516
287,0.10731020195985509,0.06739686414046872,0.733012669086741,5.476818332919432,True,0.1881712401318015,0.18286856772549073,0.9721851348876953
288,0.1106495792830692,0.0871870793997755,0.7001431903279814,5.2429489601381265,True,0.1775857382162677,0.16921158308282236,1.2769529819488525
289,0.16625654675084403,0.08127941971810597,0.5940802218446031,4.985857070159148,True,0.16886685850462804,0.1633911462670468,1.0707321166992188
290,0.05861070286084193,0.061054097230750254,0.8226110416415096,5.019647229032799,True,0.16361512719756205,0.15589486749509648,1.3963499069213867
291,0.12182375921904189,0.07207924853404497,0.697796114092731,5.100301375907336,True,0.18335050656983717,0.17791969158324486,1.1374919414520264
292,0.10808189611103422,0.070492690439251,0.7176869261719525,4.984690619348225,True,0.16719800116697178,0.16172930284200976,1.0204527378082275
293,0.2854309505053116,0.14947708337530605,0.3153902713276217,4.824206958630315,True,0.19739662235545666,0.18270169187771246,0.9859740734100342
294,0.2713999254230448,0.10796653904021704,0.3333837316075168,4.996580674197379,True,0.14865963109062078,0.1405353087631615,1.1396288871765137
295,0.17169395104887722,0.14586876925616524,0.500274431429122,5.1385873541584655,True,0.15913384037999653,0.14011413487565325,0.9534399509429932
296,0.07791947125359393,0.07647497088947623,0.7671654578793082,5.065423558809175,True,0.16049833395912555,0.1516805935872086,1.6110801696777344
297,0.1230582813865044,0.08911952726659544,0.6712456018993334,5.04547529260791,True,0.17203209837019692,0.16424648701699576,1.2106969356536865
298,0.1436381369715337,0.05836040076442249,0.6713635646838823,4.828391988182743,True,0.18457259996334732,0.18107625382549639,0.9653770923614502
299,0.08946788771439135,0.05519653310390587,0.7698086539884215,5.063361430713583,True,0.16676865932581328,0.16228364075948293,0.959385871887207
300,0.10608520624366825,0.04512664658176612,0.7461998516594478,5.267561936803788,True,0.1619104619286915,0.15850129034613894,1.2540459632873535
