rep_id,omega,gamma,beta,convergence,rmse,mae,runtime
241,0.278697454272233,0.05702707655655791,0.45540778338914484,True,0.2563107914003369,0.22094346379904573,0.9866771697998047
242,0.19188479105446501,0.014742868352971273,0.6271866209400483,True,0.19368378164141098,0.18733076918979902,1.4584980010986328
243,0.20956727949750506,0.060901603774706506,0.556224930247639,True,0.23804507040404715,0.19717955527591496,0.9624688625335693
244,0.14222309506307418,0.050188018135516876,0.6886956244195439,True,0.22988945375605727,0.19446132905349003,0.9967448711395264
245,0.04801905193725428,0.0072544940375554486,0.9062492362243244,True,0.21199881266387788,0.2062567011461959,1.4952189922332764
246,0.3396166662678328,0.09062750728422203,0.291331967948657,True,0.25891983698192794,0.20034509390073452,1.4580180644989014
247,0.25643503096325215,0.020083856813761184,0.49277101783757504,True,0.1871790390200912,0.17987239039606687,1.2033448219299316
248,0.12519024631919037,0.043933043633312636,0.7426415086014428,True,0.26515726130797307,0.23318816784618634,0.8943359851837158
249,0.029869376931721533,0.0070070598811526105,0.9364058814464927,True,0.18686039052145695,0.17985552553684017,1.3456799983978271
250,0.27783015148197915,0.06689260946077694,0.43267846062594517,True,0.2515011143061356,0.20689980371288297,1.1758337020874023
251,0.045044192183939416,0.019611408349396654,0.8951775570901792,True,0.20177687781175951,0.18237587321804904,1.0602731704711914
252,0.31004659844782534,0.08055258210681927,0.3711583154853134,True,0.26667843182119344,0.21492427280061022,1.2708101272583008
253,0.22905060278584588,0.026821192325264635,0.5534880988605,True,0.2092903970840537,0.19789127013961588,1.1688570976257324
254,0.0787640426736795,0.02515661557169028,0.8327231087863416,True,0.22669531499879614,0.20512026892071478,0.9462542533874512
255,0.30707763248013353,0.07452639137047112,0.3614452979841444,True,0.249663966839795,0.19600033280302898,1.474341869354248
256,0.10478881174404106,0.039719154182239196,0.7774771880900473,True,0.24871859543200675,0.22089822389614933,0.9091830253601074
257,0.034841948106432555,0.005612137517818179,0.9303124650105351,True,0.19994577235418368,0.19362553504938101,1.3282368183135986
258,0.19851613354206066,0.05195747418394525,0.6130659095031378,True,0.27889651280929373,0.24094844903929324,1.1744239330291748
259,0.43271392612256954,0.10780155602548944,0.13318001772534582,True,0.2967983834104319,0.21887700425485573,1.5546250343322754
260,0.11078143526525656,0.0296095270630515,0.7740402293767872,True,0.22836402615884702,0.21262205987613406,1.1341359615325928
261,0.1389325202929256,0.0476068358928788,0.7121854760033954,True,0.2522294795295105,0.22468854544501085,1.368360996246338
262,0.6494793673757087,0.04349857382303397,-0.2675479212134778,True,0.205006024473939,0.18593595066058913,2.2885828018188477
263,0.0534007367684992,0.006837648916330947,0.8961925232701421,True,0.2079617897332133,0.20188559549054452,1.1723809242248535
264,0.06948932627002027,0.02864343170173576,0.8369770601519539,True,0.1954083476439202,0.17185091791528065,1.1151070594787598
265,0.12057233815355878,0.0024535152702822713,0.769641773046551,True,0.1864820671556627,0.18102367517814932,0.6733191013336182
266,0.008868548346554369,0.012573941552815507,0.9710993858065486,True,0.2268388511699203,0.1926340854294949,1.1171908378601074
267,0.04202522368624661,0.017295657469579815,0.9069201309028149,True,0.22631715381900075,0.20732118227561572,1.5340471267700195
268,0.13436861658003246,0.032815663232627634,0.7123023372674804,True,0.19809065569125656,0.18068545959296198,1.2646090984344482
269,0.10290768767880494,0.05542818681670464,0.7678760584035977,True,0.29544118481520704,0.23052125281704122,0.9525260925292969
270,0.06060603306251459,0.02669854925990974,0.8591153392536055,True,0.20358954032271823,0.18196057488689493,0.9520246982574463
271,0.006146548258096797,0.0057941481687508135,0.9828083797175353,True,0.20978677698408255,0.1938641734263386,1.3705179691314697
272,0.12244158429549715,-0.002537338484018568,0.7756083384950264,True,0.1978496481975904,0.19112366203888054,0.6469461917877197
273,0.4274276036214174,0.0692439665494734,0.1679375200743511,True,0.24728459807392433,0.21019866826482878,1.4002199172973633
274,0.18312641278353245,0.07030776488976315,0.5929150753639986,True,0.2536900082120272,0.1966165771148589,1.0281260013580322
275,0.36425783711522974,0.09633549381815709,0.25338270657783685,True,0.27254559603360334,0.20809344540919905,1.4143779277801514
276,0.01567081615737139,0.010857145340823878,0.9613296085675569,True,0.2300000795227467,0.2130639008503735,1.0045459270477295
277,0.0886832976545675,0.021846603804601343,0.8165190438782157,True,0.2168984857756684,0.2022879567204991,0.7408657073974609
278,0.006243664445257036,0.006655402321439106,0.9817996710779767,True,0.2089314602190182,0.19294897583601073,1.272524118423462
279,0.09742677122169208,0.053481717100483876,0.7714070726007789,True,0.2566608204732472,0.20628265420647154,0.9112179279327393
280,0.050258399740807286,0.027571017979012173,0.8803107774119349,True,0.22059680080856284,0.19623889400382533,1.1132869720458984
281,0.17023330534094294,0.09994050265435148,0.6151656048090114,True,0.3462749228388148,0.24152551858570023,1.0813398361206055
282,0.33252355459788274,0.05380420626828432,0.3618792444693551,True,0.24127210057052745,0.2175846342735281,1.137495994567871
283,0.04508249096240824,-0.005967787602436677,0.9221069642340484,True,0.1974537619455331,0.18898486158894376,1.2802321910858154
284,0.49215555127384447,0.09689934944191024,-0.012540025929992218,True,0.24573657051795653,0.1881137785132177,1.5139808654785156
285,0.09707309593075705,0.038293389388521046,0.7859638783231729,True,0.2335195116650204,0.20384353597987956,1.0343408584594727
286,0.4492949269596469,0.11947314892276936,0.08940224103794597,True,0.31059940620612947,0.21705944008893135,1.3724510669708252
287,0.13192542584205466,0.06815184260680004,0.7124222599658028,True,0.3100955580042592,0.24278584931901315,0.9102537631988525
288,0.03829442331092306,0.010808649040214096,0.9198284264760439,True,0.20918072885780983,0.20080502516609877,1.3081557750701904
289,0.2299709910756793,0.04823145227920151,0.5389797169279116,True,0.23575450636447035,0.20807505271090537,1.2033030986785889
290,0.17760050059875268,0.08704396878713455,0.5990333164171071,True,0.29572444029822614,0.21392619049394504,1.1190309524536133
291,0.09021354793983016,0.026435160327290277,0.8137251347451301,True,0.2285322977991124,0.21251003263592255,0.5933051109313965
292,0.17557586412759646,-0.0026317871430364824,0.6766550186242302,True,0.19682922685261284,0.19025242183910246,1.1494121551513672
293,0.1363803351380207,-0.011671311695966451,0.7709960363962205,True,0.22654011205326766,0.21713543567300705,0.8451619148254395
294,0.06918189956000029,-0.0056375889207921385,0.8724768083016164,True,0.1828923234250879,0.1747757398845734,1.2777080535888672
295,0.22508488138450902,0.1537767352071963,0.4284222025194616,True,0.3514052111108637,0.1888195532757177,0.8561859130859375
296,0.07147280158991393,0.019813261312546654,0.8471738199602369,True,0.20306906014162646,0.19038656536412163,1.1225337982177734
297,0.02079710210628583,-0.0043178298165218315,0.966517727652688,True,0.21023972337891472,0.20110824014259468,1.5777440071105957
298,0.12326383043121511,0.017874242600259268,0.7634249034749986,True,0.22109128626157856,0.21317991500680988,0.852229118347168
299,0.20806327794434606,0.03749139772559347,0.5844548622118166,True,0.21853296187376323,0.20123605415791435,0.991102933883667
300,0.122762207723119,-0.008234574278278284,0.781370288837497,True,0.19982490478895984,0.1918431475887216,0.5617330074310303
